music,file,frame,spectralRollof_0_mean,spectralRollof_0_var
0,cbn_2017_05_28__15_20_00.wav,37,2558.5,9114447.222222222
0,cbn_2017_05_28__15_20_00.wav,38,1990.0,2451717.1717171716
0,cbn_2017_05_28__15_20_00.wav,39,3748.0,16503430.303030303
0,cbn_2017_05_28__15_22_00.wav,0,5103.5,3257689.6464646463
0,cbn_2017_05_28__15_22_00.wav,1,5708.5,7373841.161616161
0,cbn_2017_05_28__15_22_00.wav,2,6690.5,9774378.535353536
0,cbn_2017_05_28__15_22_00.wav,3,5928.5,5834861.363636363
0,cbn_2017_05_28__15_22_00.wav,4,6447.5,5445220.95959596
0,cbn_2017_05_28__15_22_00.wav,5,5684.0,6122771.717171717
0,cbn_2017_05_28__15_22_00.wav,6,6312.5,10324463.383838383
0,cbn_2017_05_28__15_22_00.wav,7,4681.5,3091346.212121212
0,cbn_2017_05_28__15_22_00.wav,8,6043.5,5745285.606060606
0,cbn_2017_05_28__15_22_00.wav,9,6424.5,8834368.434343435
0,cbn_2017_05_28__15_22_00.wav,10,5472.5,7754665.404040404
0,cbn_2017_05_28__15_22_00.wav,11,5315.5,4510136.111111111
0,cbn_2017_05_28__15_22_00.wav,12,7895.0,9955530.303030303
0,cbn_2017_05_28__15_22_00.wav,13,6448.5,8012598.737373738
0,cbn_2017_05_28__15_22_00.wav,14,4927.0,4196182.828282828
0,cbn_2017_05_28__15_22_00.wav,15,6214.0,6763337.373737373
0,cbn_2017_05_28__15_22_00.wav,16,7070.5,6828035.101010101
0,cbn_2017_05_28__15_22_00.wav,17,6707.0,11220051.515151516
0,cbn_2017_05_28__15_22_00.wav,18,5719.5,9172923.989898989
0,cbn_2017_05_28__15_22_00.wav,19,6803.0,7960596.96969697
0,cbn_2017_05_28__15_22_00.wav,20,5449.0,7585706.060606061
0,cbn_2017_05_28__15_22_00.wav,21,6026.0,10491185.858585859
0,cbn_2017_05_28__15_22_00.wav,22,4814.5,3995469.4444444445
0,cbn_2017_05_28__15_22_00.wav,23,7362.0,8980662.626262626
0,cbn_2017_05_28__15_22_00.wav,24,5566.5,8011972.474747474
0,cbn_2017_05_28__15_22_00.wav,25,8100.5,3055277.525252525
0,cbn_2017_05_28__15_22_00.wav,26,6553.0,3332415.1515151514
0,cbn_2017_05_28__15_22_00.wav,27,5805.0,6447348.484848484
0,cbn_2017_05_28__15_22_00.wav,28,6724.0,16465175.757575758
0,cbn_2017_05_28__15_22_00.wav,29,5442.5,3026534.090909091
0,cbn_2017_05_28__15_22_00.wav,30,6574.5,11090176.515151516
0,cbn_2017_05_28__15_22_00.wav,31,9795.0,3011792.9292929294
0,cbn_2017_05_28__15_22_00.wav,32,6641.5,13416972.474747475
0,cbn_2017_05_28__15_22_00.wav,33,4853.5,5144103.787878788
0,cbn_2017_05_28__15_22_00.wav,34,5833.5,7912578.535353536
0,cbn_2017_05_28__15_22_00.wav,35,7353.0,11685596.969696969
0,cbn_2017_05_28__15_22_00.wav,36,5094.5,5944540.151515151
0,cbn_2017_05_28__15_22_00.wav,37,6068.5,3314982.5757575757
0,cbn_2017_05_28__15_22_00.wav,38,5355.5,4476964.393939394
0,cbn_2017_05_28__15_22_00.wav,39,6591.0,10224413.131313132
0,cbn_2017_05_28__15_24_00.wav,0,5911.0,12916796.969696969
0,cbn_2017_05_28__15_24_00.wav,1,5318.5,10899174.494949495
0,cbn_2017_05_28__15_24_00.wav,2,4527.5,7947998.737373738
0,cbn_2017_05_28__15_24_00.wav,3,6022.0,6964056.565656566
0,cbn_2017_05_28__15_24_00.wav,4,4345.5,3655358.3333333335
0,cbn_2017_05_28__15_24_00.wav,5,6643.0,10263384.848484848
0,cbn_2017_05_28__15_24_00.wav,6,5076.5,10175123.989898989
0,cbn_2017_05_28__15_24_00.wav,7,4350.0,5102525.252525252
0,cbn_2017_05_28__15_24_00.wav,8,6205.5,12650247.222222222
0,cbn_2017_05_28__15_24_00.wav,9,5497.0,10015900.0
0,cbn_2017_05_28__15_24_00.wav,10,6021.0,13683594.949494949
0,cbn_2017_05_28__15_24_00.wav,11,7741.0,17349564.646464646
0,cbn_2017_05_28__15_24_00.wav,12,6620.5,10754701.767676767
0,cbn_2017_05_28__15_24_00.wav,13,3985.0,5738813.131313131
0,cbn_2017_05_28__15_24_00.wav,14,7711.0,16200180.808080807
0,cbn_2017_05_28__15_24_00.wav,15,6649.5,11481994.696969697
0,cbn_2017_05_28__15_24_00.wav,16,7148.5,17598861.363636363
0,cbn_2017_05_28__15_24_00.wav,17,6157.5,16886231.060606062
0,cbn_2017_05_28__15_24_00.wav,18,5324.5,14249065.404040404
0,cbn_2017_05_28__15_24_00.wav,19,5154.0,8791701.010101011
0,cbn_2017_05_28__15_24_00.wav,20,3781.5,3726396.717171717
0,cbn_2017_05_28__15_24_00.wav,21,6283.5,8711265.404040404
0,cbn_2017_05_28__15_24_00.wav,22,5190.0,4479797.97979798
0,cbn_2017_05_28__15_24_00.wav,23,4115.0,2787954.5454545454
0,cbn_2017_05_28__15_24_00.wav,24,3411.0,4373261.6161616165
0,cbn_2017_05_28__15_24_00.wav,25,5011.0,4317857.575757576
0,cbn_2017_05_28__15_24_00.wav,26,5487.5,7530877.525252526
0,cbn_2017_05_28__15_24_00.wav,27,6019.5,9085499.747474747
0,cbn_2017_05_28__15_24_00.wav,28,3675.0,8742651.515151516
0,cbn_2017_05_28__15_24_00.wav,29,4595.0,5612247.474747474
0,cbn_2017_05_28__15_24_00.wav,30,4869.0,3821150.505050505
0,cbn_2017_05_28__15_24_00.wav,31,4080.0,7218181.818181818
0,cbn_2017_05_28__15_24_00.wav,32,5993.5,2074831.0606060605
0,cbn_2017_05_28__15_24_00.wav,33,4497.5,9771736.111111112
0,cbn_2017_05_28__15_24_00.wav,34,5115.5,9470843.181818182
0,cbn_2017_05_28__15_24_00.wav,35,4229.5,2918136.111111111
0,cbn_2017_05_28__15_24_00.wav,36,6276.0,12830377.777777778
0,cbn_2017_05_28__15_24_00.wav,37,6662.5,17041180.555555556
0,cbn_2017_05_28__15_24_00.wav,38,6468.5,14990134.090909092
0,cbn_2017_05_28__15_24_00.wav,39,5673.5,6627295.707070707
0,cbn_2017_05_28__15_26_00.wav,0,5070.0,11086969.696969697
0,cbn_2017_05_28__15_26_00.wav,1,5216.0,8383832.323232323
0,cbn_2017_05_28__15_26_00.wav,2,4579.5,7177025.0
0,cbn_2017_05_28__15_26_00.wav,3,4743.5,9840235.1010101
0,cbn_2017_05_28__15_26_00.wav,4,2946.0,3839731.3131313133
0,cbn_2017_05_28__15_26_00.wav,5,4611.5,6523881.565656566
0,cbn_2017_05_28__15_26_00.wav,6,5449.5,8126641.161616161
0,cbn_2017_05_28__15_26_00.wav,7,4621.0,5891372.7272727275
0,cbn_2017_05_28__15_26_00.wav,8,4977.5,4791281.565656566
0,cbn_2017_05_28__15_26_00.wav,9,6854.0,11955690.909090908
0,cbn_2017_05_28__15_26_00.wav,10,7882.0,10261541.414141415
0,cbn_2017_05_28__15_26_00.wav,11,6383.5,7506618.939393939
0,cbn_2017_05_28__15_26_00.wav,12,5575.5,5400277.525252526
0,cbn_2017_05_28__15_26_00.wav,13,4486.0,7071468.686868687
0,cbn_2017_05_28__15_26_00.wav,14,5299.0,8132524.242424242
0,cbn_2017_05_28__15_26_00.wav,15,4819.5,4957115.909090909
0,cbn_2017_05_28__15_26_00.wav,16,4824.0,6482600.0
0,cbn_2017_05_28__15_26_00.wav,17,5280.5,11880045.202020202
0,cbn_2017_05_28__15_26_00.wav,18,6749.0,16478887.878787879
0,cbn_2017_05_28__15_26_00.wav,19,8337.0,10285334.343434343
0,cbn_2017_05_28__15_26_00.wav,20,5089.5,10889711.868686868
0,cbn_2017_05_28__15_26_00.wav,21,4552.5,6740119.94949495
0,cbn_2017_05_28__15_26_00.wav,22,3859.5,3533620.9595959596
0,cbn_2017_05_28__15_26_00.wav,23,5404.5,9399651.262626262
0,cbn_2017_05_28__15_26_00.wav,24,6994.5,14150449.242424242
0,cbn_2017_05_28__15_26_00.wav,25,4440.5,4890388.636363637
0,cbn_2017_05_28__15_26_00.wav,26,5283.5,3952982.5757575757
0,cbn_2017_05_28__15_26_00.wav,27,6223.5,14711538.131313132
0,cbn_2017_05_28__15_26_00.wav,28,3554.0,2025034.3434343433
0,cbn_2017_05_28__15_26_00.wav,29,4743.0,11701465.656565657
0,cbn_2017_05_28__15_26_00.wav,30,6148.0,12081460.606060605
0,cbn_2017_05_28__15_26_00.wav,31,8668.0,10558460.606060605
0,cbn_2017_05_28__15_26_00.wav,32,5140.5,6675439.141414141
0,cbn_2017_05_28__15_26_00.wav,33,6170.5,8761216.91919192
0,cbn_2017_05_28__15_26_00.wav,34,3837.5,3902291.6666666665
0,cbn_2017_05_28__15_26_00.wav,35,4734.0,12766105.050505051
0,cbn_2017_05_28__15_26_00.wav,36,6123.0,14695627.272727273
0,cbn_2017_05_28__15_26_00.wav,37,3993.0,5221768.686868687
0,cbn_2017_05_28__15_26_00.wav,38,6166.0,8644640.404040404
0,cbn_2017_05_28__15_26_00.wav,39,7019.5,16585196.717171717
0,cbn_2017_05_28__15_28_00.wav,0,7417.0,12158546.464646464
0,cbn_2017_05_28__15_28_00.wav,1,7907.0,9064445.454545455
0,cbn_2017_05_28__15_28_00.wav,2,5632.0,9199470.707070706
0,cbn_2017_05_28__15_28_00.wav,3,5860.0,8636414.141414141
0,cbn_2017_05_28__15_28_00.wav,4,3903.0,7631354.545454546
0,cbn_2017_05_28__15_28_00.wav,5,4221.5,4276174.4949494945
0,cbn_2017_05_28__15_28_00.wav,6,4294.0,6357084.848484849
0,cbn_2017_05_28__15_28_00.wav,7,4653.5,5002538.131313131
0,cbn_2017_05_28__15_28_00.wav,8,3684.0,3791913.131313131
0,cbn_2017_05_28__15_28_00.wav,9,7263.5,10226659.343434343
0,cbn_2017_05_28__15_28_00.wav,10,5066.5,5201921.96969697
0,cbn_2017_05_28__15_28_00.wav,11,6851.0,13855302.02020202
0,cbn_2017_05_28__15_28_00.wav,12,4100.5,5748055.303030303
0,cbn_2017_05_28__15_28_00.wav,13,7519.0,10111756.565656565
0,cbn_2017_05_28__15_28_00.wav,14,5342.5,10491685.606060605
0,cbn_2017_05_28__15_28_00.wav,15,4032.5,2477241.1616161615
0,cbn_2017_05_28__15_28_00.wav,16,5083.5,4675053.282828283
0,cbn_2017_05_28__15_28_00.wav,17,5134.0,7786660.606060606
0,cbn_2017_05_28__15_28_00.wav,18,5537.5,8744362.373737374
0,cbn_2017_05_28__15_28_00.wav,19,6080.0,9348333.333333334
0,cbn_2017_05_28__15_28_00.wav,20,3787.0,2955687.878787879
0,cbn_2017_05_28__15_28_00.wav,21,5582.0,7608814.141414141
0,cbn_2017_05_28__15_28_00.wav,22,5161.0,6684978.787878788
0,cbn_2017_05_28__15_28_00.wav,23,6436.0,11482276.767676767
0,cbn_2017_05_28__15_28_00.wav,24,5179.0,11150918.181818182
0,cbn_2017_05_28__15_28_00.wav,25,4907.5,3120170.4545454546
0,cbn_2017_05_28__15_28_00.wav,26,4500.5,6686489.646464647
0,cbn_2017_05_28__15_28_00.wav,27,5833.0,8421021.212121213
0,cbn_2017_05_28__15_28_00.wav,28,5623.5,7685780.555555556
0,cbn_2017_05_28__15_28_00.wav,29,4532.5,5627948.232323232
0,cbn_2017_05_28__15_28_00.wav,30,7693.5,10908517.929292928
0,cbn_2017_05_28__15_28_00.wav,31,5309.0,9140877.777777778
0,cbn_2017_05_28__15_28_00.wav,32,6755.5,11050853.282828283
0,cbn_2017_05_28__15_28_00.wav,33,6068.0,8149824.242424242
0,cbn_2017_05_28__15_28_00.wav,34,4134.0,5655094.94949495
0,cbn_2017_05_28__15_28_00.wav,35,4633.5,6676517.929292929
0,cbn_2017_05_28__15_28_00.wav,36,6199.0,13201413.131313132
0,cbn_2017_05_28__15_28_00.wav,37,4720.5,4506166.414141414
0,cbn_2017_05_28__15_28_00.wav,38,7108.5,12735911.868686868
0,cbn_2017_05_28__15_28_00.wav,39,6472.0,10695975.757575758
0,cbn_2017_05_28__15_30_00.wav,0,5497.0,8079940.404040404
0,cbn_2017_05_28__15_30_00.wav,1,7896.0,19943266.666666668
0,cbn_2017_05_28__15_30_00.wav,2,3929.0,5292635.353535353
0,cbn_2017_05_28__15_30_00.wav,3,5178.5,5026831.060606061
0,cbn_2017_05_28__15_30_00.wav,4,5478.0,6524359.595959596
0,cbn_2017_05_28__15_30_00.wav,5,5798.5,7055679.545454546
0,cbn_2017_05_28__15_30_00.wav,6,4762.0,4176268.6868686867
0,cbn_2017_05_28__15_30_00.wav,7,4114.0,8932377.777777778
0,cbn_2017_05_28__15_30_00.wav,8,4871.0,4676473.737373738
0,cbn_2017_05_28__15_30_00.wav,9,5651.5,5131588.636363637
0,cbn_2017_05_28__15_30_00.wav,10,6246.5,9621174.494949495
0,cbn_2017_05_28__15_30_00.wav,11,4254.5,5825206.818181818
0,cbn_2017_05_28__15_30_00.wav,12,6105.5,8007368.434343434
0,cbn_2017_05_28__15_30_00.wav,13,5817.5,12286837.121212121
0,cbn_2017_05_28__15_30_00.wav,14,4544.0,3414357.5757575757
0,cbn_2017_05_28__15_30_00.wav,15,5767.5,8186988.636363637
0,cbn_2017_05_28__15_30_00.wav,16,6346.0,5942660.606060606
0,cbn_2017_05_28__15_30_00.wav,17,6654.0,12437307.070707072
0,cbn_2017_05_28__15_30_00.wav,18,6322.5,9714816.91919192
0,cbn_2017_05_28__15_30_00.wav,19,5565.0,6350126.262626262
0,cbn_2017_05_28__15_30_00.wav,20,6384.0,7385498.98989899
0,cbn_2017_05_28__15_30_00.wav,21,3673.5,2675022.97979798
0,cbn_2017_05_28__15_30_00.wav,22,4551.0,3872372.727272727
0,cbn_2017_05_28__15_30_00.wav,23,4989.0,4474322.222222222
0,cbn_2017_05_28__15_30_00.wav,24,5071.0,8621271.717171717
0,cbn_2017_05_28__15_30_00.wav,25,5551.0,8704392.929292928
0,cbn_2017_05_28__15_30_00.wav,26,5592.5,8364917.929292929
0,cbn_2017_05_28__15_30_00.wav,27,7355.5,11174287.626262626
0,cbn_2017_05_28__15_30_00.wav,28,5315.0,3870530.303030303
0,cbn_2017_05_28__15_30_00.wav,29,4374.0,6424670.707070707
0,cbn_2017_05_28__15_30_00.wav,30,3790.5,4067459.3434343436
0,cbn_2017_05_28__15_30_00.wav,31,3141.0,4123706.0606060605
0,cbn_2017_05_28__15_30_00.wav,32,8098.5,13088608.838383839
0,cbn_2017_05_28__15_30_00.wav,33,4919.0,8645342.424242424
0,cbn_2017_05_28__15_30_00.wav,34,4275.0,3450479.797979798
0,cbn_2017_05_28__15_30_00.wav,35,7348.0,10698985.858585859
0,cbn_2017_05_28__15_30_00.wav,36,4989.0,7977605.05050505
0,cbn_2017_05_28__15_30_00.wav,37,5231.0,5037059.595959596
0,cbn_2017_05_28__15_30_00.wav,38,6615.0,8945833.333333334
0,cbn_2017_05_28__15_30_00.wav,39,5792.5,9518049.242424242
0,cultura_2017_05_14__10_29_00.wav,0,7103.0,32278223.232323233
0,cultura_2017_05_14__10_29_00.wav,1,10318.5,17884881.565656565
0,cultura_2017_05_14__10_29_00.wav,2,5647.5,23126281.565656565
0,cultura_2017_05_14__10_29_00.wav,3,9530.5,25633681.565656565
0,cultura_2017_05_14__10_29_00.wav,4,5246.5,24489356.313131314
0,cultura_2017_05_14__10_29_00.wav,5,6276.0,21476791.91919192
0,cultura_2017_05_14__10_29_00.wav,6,2990.0,16962929.29292929
0,cultura_2017_05_14__10_29_00.wav,7,4587.5,20769261.363636363
0,cultura_2017_05_14__10_29_00.wav,8,5330.5,30054085.606060605
0,cultura_2017_05_14__10_29_00.wav,9,4625.5,18727550.25252525
0,cultura_2017_05_14__10_29_00.wav,10,8538.0,27220814.141414143
0,cultura_2017_05_14__10_29_00.wav,11,7631.5,23707406.818181816
0,cultura_2017_05_14__10_29_00.wav,12,7405.0,36149015.15151515
0,cultura_2017_05_14__10_29_00.wav,13,4563.5,30936558.333333332
0,cultura_2017_05_14__10_29_00.wav,14,3879.0,16798948.484848484
0,cultura_2017_05_14__10_29_00.wav,15,8342.0,52759682.828282826
0,cultura_2017_05_14__10_29_00.wav,16,5319.0,30766554.545454547
0,cultura_2017_05_14__10_29_00.wav,17,4098.5,31649972.474747475
0,cultura_2017_05_14__10_29_00.wav,18,6235.5,27985368.434343435
0,cultura_2017_05_14__10_29_00.wav,19,7312.0,37266016.16161616
0,cultura_2017_05_14__10_29_00.wav,20,5034.0,27852569.696969695
0,cultura_2017_05_14__10_29_00.wav,21,6204.5,34206317.92929293
0,cultura_2017_05_14__10_29_00.wav,22,4588.5,23742921.96969697
0,cultura_2017_05_14__10_29_00.wav,23,3806.0,17675115.151515152
0,cultura_2017_05_14__10_29_00.wav,24,4497.0,22357415.151515152
0,cultura_2017_05_14__10_29_00.wav,25,3948.0,19229339.393939395
0,cultura_2017_05_14__10_29_00.wav,26,7226.0,21638105.05050505
0,cultura_2017_05_14__10_29_00.wav,27,9846.5,20820265.404040404
0,cultura_2017_05_14__10_29_00.wav,28,5067.0,16542889.8989899
0,cultura_2017_05_14__10_29_00.wav,29,7677.0,29419011.111111112
0,cultura_2017_05_14__10_29_00.wav,30,4815.0,21169570.70707071
0,cultura_2017_05_14__10_29_00.wav,31,6141.0,19751685.858585857
0,cultura_2017_05_14__10_29_00.wav,32,5447.0,19281657.575757574
0,cultura_2017_05_14__10_29_00.wav,33,6220.0,29341919.191919193
0,cultura_2017_05_14__10_29_00.wav,34,5184.5,33390540.151515152
0,cultura_2017_05_14__10_29_00.wav,35,6304.5,34149499.747474745
0,cultura_2017_05_14__10_29_00.wav,36,7228.5,27201376.515151516
0,cultura_2017_05_14__10_29_00.wav,37,5526.5,34089265.4040404
0,cultura_2017_05_14__10_29_00.wav,38,8357.5,36332746.21212121
0,cultura_2017_05_14__10_29_00.wav,39,10364.0,26623387.87878788
0,cultura_2017_05_14__9_33_00.wav,0,5464.5,23618095.70707071
0,cultura_2017_05_14__9_33_00.wav,1,10865.0,19953510.101010103
0,cultura_2017_05_14__9_33_00.wav,2,3311.0,17200332.323232323
0,cultura_2017_05_14__9_33_00.wav,3,2068.5,9436901.767676767
0,cultura_2017_05_14__9_33_00.wav,4,3512.5,15035877.525252525
0,cultura_2017_05_14__9_33_00.wav,5,5369.5,35546055.303030305
0,cultura_2017_05_14__9_33_00.wav,6,1972.5,12118756.313131314
0,cultura_2017_05_14__9_33_00.wav,7,5773.5,29818911.86868687
0,cultura_2017_05_14__9_33_00.wav,8,5338.0,30769450.505050506
0,cultura_2017_05_14__9_33_00.wav,9,5560.0,30250555.555555556
0,cultura_2017_05_14__9_33_00.wav,10,8773.0,19114617.17171717
0,cultura_2017_05_14__9_33_00.wav,11,5184.5,23711550.25252525
0,cultura_2017_05_14__9_33_00.wav,12,4528.0,19926228.282828283
0,cultura_2017_05_14__9_33_00.wav,13,3066.0,21601711.111111112
0,cultura_2017_05_14__9_33_00.wav,14,2559.5,13486701.767676767
0,cultura_2017_05_14__9_33_00.wav,15,4313.0,23288516.16161616
0,cultura_2017_05_14__9_33_00.wav,16,5946.5,28753245.2020202
0,cultura_2017_05_14__9_33_00.wav,17,3406.5,21751346.21212121
0,cultura_2017_05_14__9_33_00.wav,18,3585.5,17944560.353535354
0,cultura_2017_05_14__9_33_00.wav,19,5995.0,31527095.95959596
0,cultura_2017_05_14__9_33_00.wav,20,4974.0,27799973.737373736
0,cultura_2017_05_14__9_33_00.wav,21,9420.0,16453383.838383839
0,cultura_2017_05_14__9_33_00.wav,22,3698.0,22436258.585858587
0,cultura_2017_05_14__9_33_00.wav,23,2245.0,12832853.535353536
0,cultura_2017_05_14__9_33_00.wav,24,3603.5,15989002.777777778
0,cultura_2017_05_14__9_33_00.wav,25,4995.0,27885530.303030305
0,cultura_2017_05_14__9_33_00.wav,26,2793.5,17893063.383838385
0,cultura_2017_05_14__9_33_00.wav,27,1996.0,8369226.262626262
0,cultura_2017_05_14__9_33_00.wav,28,8309.5,22755944.191919193
0,cultura_2017_05_14__9_33_00.wav,29,2742.0,15767258.585858585
0,cultura_2017_05_14__9_33_00.wav,30,6224.5,32533459.343434345
0,cultura_2017_05_14__9_33_00.wav,31,5780.5,25616004.7979798
0,cultura_2017_05_14__9_33_00.wav,32,1561.0,8994625.252525253
0,cultura_2017_05_14__9_33_00.wav,33,2342.5,13221786.616161617
0,cultura_2017_05_14__9_33_00.wav,34,2772.5,15064665.404040404
0,cultura_2017_05_14__9_33_00.wav,35,4492.5,25412897.727272727
0,cultura_2017_05_14__9_33_00.wav,36,6639.0,25916342.424242426
0,cultura_2017_05_14__9_33_00.wav,37,3744.0,15030014.141414141
0,cultura_2017_05_14__9_33_00.wav,38,4432.0,21096339.393939395
0,cultura_2017_05_14__9_33_00.wav,39,9930.5,11640853.282828283
0,cultura_2017_05_14__9_37_00.wav,0,9152.0,28348935.353535354
0,cultura_2017_05_14__9_37_00.wav,1,2269.5,13894489.646464646
0,cultura_2017_05_14__9_37_00.wav,2,4582.5,23452342.17171717
0,cultura_2017_05_14__9_37_00.wav,3,5850.0,27042121.21212121
0,cultura_2017_05_14__9_37_00.wav,4,4500.5,31469570.454545453
0,cultura_2017_05_14__9_37_00.wav,5,3354.0,14390943.434343435
0,cultura_2017_05_14__9_37_00.wav,6,3907.5,16242493.686868686
0,cultura_2017_05_14__9_37_00.wav,7,3818.0,22910581.818181816
0,cultura_2017_05_14__9_37_00.wav,8,2900.5,16973964.393939395
0,cultura_2017_05_14__9_37_00.wav,9,7324.0,29304367.676767677
0,cultura_2017_05_14__9_37_00.wav,10,9596.5,23137033.08080808
0,cultura_2017_05_14__9_37_00.wav,11,4329.5,21891822.979797978
0,cultura_2017_05_14__9_37_00.wav,12,4571.0,21779706.060606062
0,cultura_2017_05_14__9_37_00.wav,13,4635.5,18127893.686868686
0,cultura_2017_05_14__9_37_00.wav,14,2086.0,12428640.404040404
0,cultura_2017_05_14__9_37_00.wav,15,2126.5,8797093.686868686
0,cultura_2017_05_14__9_37_00.wav,16,4859.0,24797948.484848484
0,cultura_2017_05_14__9_37_00.wav,17,4436.0,23525206.060606062
0,cultura_2017_05_14__9_37_00.wav,18,7965.5,20442762.373737372
0,cultura_2017_05_14__9_37_00.wav,19,10186.0,22007327.272727273
0,cultura_2017_05_14__9_37_00.wav,20,4253.0,22608273.737373736
0,cultura_2017_05_14__9_37_00.wav,21,2612.5,16650220.95959596
0,cultura_2017_05_14__9_37_00.wav,22,4058.0,26367864.646464646
0,cultura_2017_05_14__9_37_00.wav,23,2824.5,14684772.474747475
0,cultura_2017_05_14__9_37_00.wav,24,3042.5,18028604.7979798
0,cultura_2017_05_14__9_37_00.wav,25,3975.5,22971136.111111112
0,cultura_2017_05_14__9_37_00.wav,26,2968.0,18726591.91919192
0,cultura_2017_05_14__9_37_00.wav,27,9137.5,12704311.868686868
0,cultura_2017_05_14__9_37_00.wav,28,4514.5,20003196.717171717
0,cultura_2017_05_14__9_37_00.wav,29,1932.0,10333915.151515152
0,cultura_2017_05_14__9_37_00.wav,30,6317.5,22844412.87878788
0,cultura_2017_05_14__9_37_00.wav,31,5756.5,25943719.94949495
0,cultura_2017_05_14__9_37_00.wav,32,1695.5,7117883.585858586
0,cultura_2017_05_14__9_37_00.wav,33,2705.0,16986540.404040404
0,cultura_2017_05_14__9_37_00.wav,34,4692.5,24049412.87878788
0,cultura_2017_05_14__9_37_00.wav,35,3938.0,26295309.09090909
0,cultura_2017_05_14__9_37_00.wav,36,2402.0,15751561.616161617
0,cultura_2017_05_14__9_37_00.wav,37,5231.5,28357103.78787879
0,cultura_2017_05_14__9_37_00.wav,38,3532.5,21894463.383838385
0,cultura_2017_05_14__9_37_00.wav,39,4286.0,32271317.17171717
0,cultura_2017_05_14__9_41_00.wav,0,3845.0,34853055.55555555
0,cultura_2017_05_14__9_41_00.wav,1,2627.5,9796736.111111112
0,cultura_2017_05_14__9_41_00.wav,2,5726.5,28780730.05050505
0,cultura_2017_05_14__9_41_00.wav,3,2837.0,17788869.696969695
0,cultura_2017_05_14__9_41_00.wav,4,7827.0,40744162.62626263
0,cultura_2017_05_14__9_41_00.wav,5,8755.5,16204388.636363637
0,cultura_2017_05_14__9_41_00.wav,6,4787.5,27941433.08080808
0,cultura_2017_05_14__9_41_00.wav,7,4710.0,35099898.98989899
0,cultura_2017_05_14__9_41_00.wav,8,5721.5,29615972.474747475
0,cultura_2017_05_14__9_41_00.wav,9,5796.5,23920921.96969697
0,cultura_2017_05_14__9_41_00.wav,10,3418.5,25068467.424242426
0,cultura_2017_05_14__9_41_00.wav,11,3495.5,22995206.818181816
0,cultura_2017_05_14__9_41_00.wav,12,3531.0,18736908.08080808
0,cultura_2017_05_14__9_41_00.wav,13,9926.5,25565528.03030303
0,cultura_2017_05_14__9_41_00.wav,14,6318.5,24914629.04040404
0,cultura_2017_05_14__9_41_00.wav,15,6776.5,28716538.13131313
0,cultura_2017_05_14__9_41_00.wav,16,7706.5,38783719.94949495
0,cultura_2017_05_14__9_41_00.wav,17,1540.5,6626449.242424242
0,cultura_2017_05_14__9_41_00.wav,18,2808.0,15861248.484848484
0,cultura_2017_05_14__9_41_00.wav,19,3645.5,25636216.91919192
0,cultura_2017_05_14__9_41_00.wav,20,9282.0,15192096.969696969
0,cultura_2017_05_14__9_41_00.wav,21,3000.5,14660580.555555556
0,cultura_2017_05_14__9_41_00.wav,22,3616.5,20728336.111111112
0,cultura_2017_05_14__9_41_00.wav,23,3167.0,20238142.424242426
0,cultura_2017_05_14__9_41_00.wav,24,3693.0,20931617.17171717
0,cultura_2017_05_14__9_41_00.wav,25,11892.0,6310692.929292929
0,cultura_2017_05_14__9_41_00.wav,26,3630.0,15717171.717171717
0,cultura_2017_05_14__9_41_00.wav,27,7646.5,27525719.94949495
0,cultura_2017_05_14__9_41_00.wav,28,3567.5,22396584.595959596
0,cultura_2017_05_14__9_41_00.wav,29,4250.0,26884393.939393938
0,cultura_2017_05_14__9_41_00.wav,30,3778.0,19064056.565656565
0,cultura_2017_05_14__9_41_00.wav,31,3443.0,19655102.020202022
0,cultura_2017_05_14__9_41_00.wav,32,6338.5,29199134.09090909
0,cultura_2017_05_14__9_41_00.wav,33,10229.0,11474807.070707072
0,cultura_2017_05_14__9_41_00.wav,34,3737.5,19077039.141414143
0,cultura_2017_05_14__9_41_00.wav,35,5652.0,28392218.181818184
0,cultura_2017_05_14__9_41_00.wav,36,6685.5,40948651.26262626
0,cultura_2017_05_14__9_41_00.wav,37,5688.5,26346507.82828283
0,cultura_2017_05_14__9_41_00.wav,38,3281.5,19735538.13131313
0,cultura_2017_05_14__9_41_00.wav,39,4960.5,29191782.575757574
0,evangelizar_2017_05_20__12_14_00.wav,0,3003.5,7024810.858585859
0,evangelizar_2017_05_20__12_14_00.wav,1,3508.0,8351501.01010101
0,evangelizar_2017_05_20__12_14_00.wav,2,2665.0,3094873.737373737
0,evangelizar_2017_05_20__12_14_00.wav,3,4397.5,5866584.595959596
0,evangelizar_2017_05_20__12_14_00.wav,4,4896.0,7925690.909090909
0,evangelizar_2017_05_20__12_14_00.wav,5,1816.5,2273184.595959596
0,evangelizar_2017_05_20__12_14_00.wav,6,2754.5,5502429.04040404
0,evangelizar_2017_05_20__12_14_00.wav,7,4153.5,11000770.454545455
0,evangelizar_2017_05_20__12_14_00.wav,8,4041.0,7269362.626262627
0,evangelizar_2017_05_20__12_14_00.wav,9,3087.5,6256231.060606061
0,evangelizar_2017_05_20__12_14_00.wav,10,3297.5,10633503.787878787
0,evangelizar_2017_05_20__12_14_00.wav,11,2708.0,6369076.767676768
0,evangelizar_2017_05_20__12_14_00.wav,12,2369.5,2673580.5555555555
