music,file,frame,mfcc_mean,mfcc_var
0,cbn_2017_05_14__12_35_00.wav,18,0.0264423601748,0.04511487010264775
0,cbn_2017_05_14__12_35_00.wav,19,0.090500250416,0.04842301378938618
0,cbn_2017_05_14__12_35_00.wav,20,-0.1807792185954,0.040758368096416996
0,cbn_2017_05_14__12_35_00.wav,21,-0.0110566240927,0.0545118132288491
0,cbn_2017_05_14__12_35_00.wav,22,0.08987297349234,0.057058834834821694
0,cbn_2017_05_14__12_35_00.wav,23,0.1251705488746,0.05629889306200368
0,cbn_2017_05_14__12_35_00.wav,24,0.07477243444819,0.03601921672566088
0,cbn_2017_05_14__12_35_00.wav,25,-0.12070684346379999,0.03557647325360597
0,cbn_2017_05_14__12_35_00.wav,26,-0.0168005711103,0.04120173232524516
0,cbn_2017_05_14__12_35_00.wav,27,-0.0021311395863,0.06202120287772325
0,cbn_2017_05_14__12_35_00.wav,28,-0.061896630011499996,0.06066177077205236
0,cbn_2017_05_14__12_35_00.wav,29,0.0071385166404,0.05418489798666361
0,cbn_2017_05_14__12_35_00.wav,30,0.12058739311904,0.061832926638893386
0,cbn_2017_05_14__12_35_00.wav,31,0.07264108883914,0.07303746162265976
0,cbn_2017_05_14__12_35_00.wav,32,0.0310523185334,0.11701932013649428
0,cbn_2017_05_14__12_35_00.wav,33,0.0785807502745,0.14159987381066638
0,cbn_2017_05_14__12_35_00.wav,34,0.046223678955,0.14353188536959374
0,cbn_2017_05_14__12_35_00.wav,35,0.09042709282951,0.08009013420387157
0,cbn_2017_05_14__12_35_00.wav,36,0.097382083453,0.059229119381926223
0,cbn_2017_05_14__12_35_00.wav,37,0.2038096572988,0.06660299179010534
0,cbn_2017_05_14__12_35_00.wav,38,-0.0389165496409,0.09334258724769108
0,cbn_2017_05_14__12_35_00.wav,39,-0.0598195392444,0.06923305069471576
0,cbn_2017_05_14__13_25_01.wav,0,0.0768475323879,0.0454986206273326
0,cbn_2017_05_14__13_25_01.wav,1,0.24941750794647,0.08357716441125747
0,cbn_2017_05_14__13_25_01.wav,2,0.113715935037,0.06609738555509381
0,cbn_2017_05_14__13_25_01.wav,3,0.0736565001247,0.07242348453422211
0,cbn_2017_05_14__13_25_01.wav,4,0.15019538288787002,0.097214765197384
0,cbn_2017_05_14__13_25_01.wav,5,-0.063170052584,0.08770262942752192
0,cbn_2017_05_14__13_25_01.wav,6,0.034695173791000004,0.11830741637548223
0,cbn_2017_05_14__13_25_01.wav,7,0.02932407697923,0.05619602747180725
0,cbn_2017_05_14__13_25_01.wav,8,0.010496872505999996,0.1454631469802248
0,cbn_2017_05_14__13_25_01.wav,9,0.1604963672692,0.07901554793737134
0,cbn_2017_05_14__13_25_01.wav,10,0.1535176731405,0.10818090813131369
0,cbn_2017_05_14__13_25_01.wav,11,0.1388816107345,0.06787044651360104
0,cbn_2017_05_14__13_25_01.wav,12,0.1565051908165,0.027361044662196823
0,cbn_2017_05_14__13_25_01.wav,13,0.010693664926879995,0.07592046507966328
0,cbn_2017_05_14__13_25_01.wav,14,-0.00692394654903,0.05812826682412901
0,cbn_2017_05_14__13_25_01.wav,15,0.13710263870137,0.05051569215089871
0,cbn_2017_05_14__13_25_01.wav,16,0.10601535641335,0.0813053917922902
0,cbn_2017_05_14__13_25_01.wav,17,0.016293017846699998,0.05935307870337483
0,cbn_2017_05_14__13_25_01.wav,18,0.1382613726718,0.07306075578283966
0,cbn_2017_05_14__13_25_01.wav,19,0.1416019681764,0.0648575192675578
0,cbn_2017_05_14__13_25_01.wav,20,-0.11680569489558,0.06885960426577124
0,cbn_2017_05_14__13_25_01.wav,21,0.0609769793729,0.058408213809097276
0,cbn_2017_05_14__13_25_01.wav,22,0.0127692815494,0.045939232007016495
0,cbn_2017_05_14__13_25_01.wav,23,0.05080482275436,0.05093326121072534
0,cbn_2017_05_14__13_25_01.wav,24,-0.0953515965226,0.08048213509935953
0,cbn_2017_05_14__13_25_01.wav,25,0.06344522660094,0.06210943642949199
0,cbn_2017_05_14__13_25_01.wav,26,0.12813340453447,0.061718564293971157
0,cbn_2017_05_14__13_25_01.wav,27,-0.0539534364135,0.06604739429392889
0,cbn_2017_05_14__13_25_01.wav,28,0.0462985864233,0.055684980130040994
0,cbn_2017_05_14__13_25_01.wav,29,0.07490628866458,0.04989118460637486
0,cbn_2017_05_14__13_25_01.wav,30,0.19457044671105,0.06856255483411881
0,cbn_2017_05_14__13_25_01.wav,31,0.31795611198470003,0.10865327295440727
0,cbn_2017_05_14__13_25_01.wav,32,0.320986841721,0.07205588005497618
0,cbn_2017_05_14__13_25_01.wav,33,0.2117018971702,0.06719077053601714
0,cbn_2017_05_14__13_25_01.wav,34,-0.046231731612600004,0.04969566915590376
0,cbn_2017_05_14__13_25_01.wav,35,-0.016162179993000004,0.05775500252276077
0,cbn_2017_05_14__13_25_01.wav,36,0.0931956173503,0.05630034785142975
0,cbn_2017_05_14__13_25_01.wav,37,0.093655009867,0.054746020240144556
0,cbn_2017_05_14__13_25_01.wav,38,-0.05203677282248,0.058792770727755225
0,cbn_2017_05_14__13_25_01.wav,39,-0.12191859667966,0.0843501125947266
0,cbn_2017_05_14__13_35_00.wav,0,-0.0461330896693,0.15897040094616738
0,cbn_2017_05_14__13_35_00.wav,1,-0.004207908691200001,0.06015981656448283
0,cbn_2017_05_14__13_35_00.wav,2,0.0477667148357,0.053862727946925
0,cbn_2017_05_14__13_35_00.wav,3,-0.1001136982806,0.17028889481546947
0,cbn_2017_05_14__13_35_00.wav,4,-0.2334760020245,0.09592010741712734
0,cbn_2017_05_14__13_35_00.wav,5,-0.2447508973344,0.13644221483375404
0,cbn_2017_05_14__13_35_00.wav,6,-0.053989607744700005,0.24220331699441294
0,cbn_2017_05_14__13_35_00.wav,7,-0.1325422214608,0.0952324181196589
0,cbn_2017_05_14__13_35_00.wav,8,-0.0870768344712,0.2034159887603834
0,cbn_2017_05_14__13_35_00.wav,9,-0.288504528478,0.10637106133822088
0,cbn_2017_05_14__13_35_00.wav,10,-0.1549398227096,0.07533843921444018
0,cbn_2017_05_14__13_35_00.wav,11,-0.2596654356593,0.1275760882346503
0,cbn_2017_05_14__13_35_00.wav,12,-0.09841485105020001,0.0742939597444546
0,cbn_2017_05_14__13_35_00.wav,13,-0.259474005739,0.08781370818089143
0,cbn_2017_05_14__13_35_00.wav,14,-0.11074304430377,0.1155714556947473
0,cbn_2017_05_14__13_35_00.wav,15,-0.1507569811827,0.10789397051946367
0,cbn_2017_05_14__13_35_00.wav,16,-0.2396924556192,0.05528119885815705
0,cbn_2017_05_14__13_35_00.wav,17,-0.2969513773758,0.07765552906560089
0,cbn_2017_05_14__13_35_00.wav,18,-0.14340721777696,0.08154485918409228
0,cbn_2017_05_14__13_35_00.wav,19,-0.1693642238412,0.07806643247557818
0,cbn_2017_05_14__13_35_00.wav,20,0.0134080113243,0.12608730857615721
0,cbn_2017_05_14__13_35_00.wav,21,-0.1877607191705,0.13100626142478503
0,cbn_2017_05_14__13_35_00.wav,22,-0.0265944570066,0.08662749476820883
0,cbn_2017_05_14__13_35_00.wav,23,-0.1752954903148,0.09659918559269151
0,cbn_2017_05_14__13_35_00.wav,24,0.058256368209416,0.13860296461318936
0,cbn_2017_05_14__13_35_00.wav,25,-0.17714467569466,0.10850007868151931
0,cbn_2017_05_14__13_35_00.wav,26,-0.167307596559501,0.06913772699977598
0,cbn_2017_05_14__13_35_00.wav,27,-0.215668114904,0.09526232953487432
0,cbn_2017_05_14__13_35_00.wav,28,-0.3255827111406,0.09845515428479588
0,cbn_2017_05_14__13_35_00.wav,29,-0.1371232462416,0.07198692291390935
0,cbn_2017_05_14__13_35_00.wav,30,-0.307385248587,0.12676258537423638
0,cbn_2017_05_14__13_35_00.wav,31,-0.2488468591644,0.07155733560717044
0,cbn_2017_05_14__13_35_00.wav,32,-0.0894323243217,0.08853810302597809
0,cbn_2017_05_14__13_35_00.wav,33,-0.2311309252467,0.09661186644859635
0,cbn_2017_05_14__13_35_00.wav,34,-0.2078970012645,0.08032828046872899
0,cbn_2017_05_14__13_35_00.wav,35,-0.0828362074018,0.062413274606187376
0,cbn_2017_05_14__13_35_00.wav,36,-0.1651338972276,0.07864147312292104
0,cbn_2017_05_14__13_35_00.wav,37,-0.1932114221075,0.05528073589565965
0,cbn_2017_05_14__13_35_00.wav,38,-0.2409424602496,0.16049100664313307
0,cbn_2017_05_14__13_35_00.wav,39,-0.2436743958212,0.09947538622669358
0,cbn_2017_05_14__13_40_00.wav,0,-0.059339563198599996,0.09604518286030862
0,cbn_2017_05_14__13_40_00.wav,1,0.08592655151624,0.06580256436653825
0,cbn_2017_05_14__13_40_00.wav,2,0.0402198278415,0.15118564266919066
0,cbn_2017_05_14__13_40_00.wav,3,0.1002734803437,0.11853338950028051
0,cbn_2017_05_14__13_40_00.wav,4,0.3564868925064,0.1262417773277263
0,cbn_2017_05_14__13_40_00.wav,5,0.2568393191113,0.13438432513836743
0,cbn_2017_05_14__13_40_00.wav,6,0.06285825779439,0.11989292100950352
0,cbn_2017_05_14__13_40_00.wav,7,0.1819569919705,0.10502844875389625
0,cbn_2017_05_14__13_40_00.wav,8,0.1587978084423,0.12525126410811835
0,cbn_2017_05_14__13_40_00.wav,9,0.1300761705628,0.08644316459795859
0,cbn_2017_05_14__13_40_00.wav,10,0.0576355584009,0.15777948245247003
0,cbn_2017_05_14__13_40_00.wav,11,0.07654530559945,0.07312910990754543
0,cbn_2017_05_14__13_40_00.wav,12,0.0305291861179,0.0881977239814033
0,cbn_2017_05_14__13_40_00.wav,13,0.025921221471,0.19121860676256866
0,cbn_2017_05_14__13_40_00.wav,14,0.1808605170204,0.07198277161384681
0,cbn_2017_05_14__13_40_00.wav,15,0.0769711590882,0.09253862015489148
0,cbn_2017_05_14__13_40_00.wav,16,0.0771533598229,0.10082579507654019
0,cbn_2017_05_14__13_40_00.wav,17,0.0451664048001,0.05250869748887555
0,cbn_2017_05_14__13_40_00.wav,18,0.15350711828719998,0.1386671894900054
0,cbn_2017_05_14__13_40_00.wav,19,-0.11437531614556,0.09042316125834016
0,cbn_2017_05_14__13_40_00.wav,20,0.0968085292475,0.13806570255075745
0,cbn_2017_05_14__13_40_00.wav,21,0.0749161385578,0.04421458536939808
0,cbn_2017_05_14__13_40_00.wav,22,-0.0747184257994,0.1388425460204198
0,cbn_2017_05_14__13_40_00.wav,23,0.0658488772096,0.08449046748799469
0,cbn_2017_05_14__13_40_00.wav,24,0.21831973981432,0.07370018932465557
0,cbn_2017_05_14__13_40_00.wav,25,0.2029570708403,0.0761944069166814
0,cbn_2017_05_14__13_40_00.wav,26,0.1997314579432,0.09926582283639362
0,cbn_2017_05_14__13_40_00.wav,27,0.1398028424056,0.14857130488381717
0,cbn_2017_05_14__13_40_00.wav,28,0.10451917348414,0.07767829902455975
0,cbn_2017_05_14__13_40_00.wav,29,0.013376885018019997,0.10414953757547946
0,cbn_2017_05_14__13_40_00.wav,30,0.219687348923,0.07516821890453643
0,cbn_2017_05_14__13_40_00.wav,31,0.218222679748477,0.08180336948629129
0,cbn_2017_05_14__13_40_00.wav,32,0.2283601239695,0.03452568076077266
0,cbn_2017_05_14__13_40_00.wav,33,0.4039844322166,0.08117605309885001
0,cbn_2017_05_14__13_40_00.wav,34,0.2820510277327,0.12613492724814812
0,cbn_2017_05_14__13_40_00.wav,35,0.2938556682744,0.09274699973247907
0,cbn_2017_05_14__13_40_00.wav,36,0.2599116487943,0.06601674020855833
0,cbn_2017_05_14__13_40_00.wav,37,0.12241071846939999,0.1017478681614741
0,cbn_2017_05_14__13_40_00.wav,38,0.108746958116,0.07743053953379708
0,cbn_2017_05_14__13_40_00.wav,39,0.038446433838,0.08725223530310751
0,cbn_2017_05_14__13_45_00.wav,0,-0.0657259709092,0.08850200182822654
0,cbn_2017_05_14__13_45_00.wav,1,0.048289222847600004,0.17484376071001637
0,cbn_2017_05_14__13_45_00.wav,2,-0.0366506638978,0.15484315522933523
0,cbn_2017_05_14__13_45_00.wav,3,0.170407722303,0.0988169865266263
0,cbn_2017_05_14__13_45_00.wav,4,0.018107914391910004,0.08270214642831293
0,cbn_2017_05_14__13_45_00.wav,5,0.0712636252074,0.11756558927352434
0,cbn_2017_05_14__13_45_00.wav,6,-0.2676705224794,0.1699188814171996
0,cbn_2017_05_14__13_45_00.wav,7,-0.0799624192995,0.10968593773123486
0,cbn_2017_05_14__13_45_00.wav,8,-0.3077373807781,0.1399187973870676
0,cbn_2017_05_14__13_45_00.wav,9,0.1015514956245,0.1580578725052597
0,cbn_2017_05_14__13_45_00.wav,10,-0.0616813487741,0.09477047522111348
0,cbn_2017_05_14__13_45_00.wav,11,-0.0796986000259,0.09480578903482842
0,cbn_2017_05_14__13_45_00.wav,12,0.1887501710022,0.23417523849506774
0,cbn_2017_05_14__13_45_00.wav,13,-0.0367061444069,0.12320176258201404
0,cbn_2017_05_14__13_45_00.wav,14,0.061312244055400006,0.10256540390163355
0,cbn_2017_05_14__13_45_00.wav,15,-0.022750820300780003,0.11555929310883656
0,cbn_2017_05_14__13_45_00.wav,16,-0.2430425197034,0.07211389846196453
0,cbn_2017_05_14__13_45_00.wav,17,-0.0244831954327,0.08702824224192734
0,cbn_2017_05_14__13_45_00.wav,18,0.09899388557166999,0.16695644667554072
0,cbn_2017_05_14__13_45_00.wav,19,0.191748285419,0.09866801113624604
0,cbn_2017_05_14__13_45_00.wav,20,-0.1302808372508,0.08900890315072611
0,cbn_2017_05_14__13_45_00.wav,21,-0.075323664902,0.10163216756959763
0,cbn_2017_05_14__13_45_00.wav,22,0.2101745128681,0.08493071021022634
0,cbn_2017_05_14__13_45_00.wav,23,0.143122339915,0.03981238436174047
0,cbn_2017_05_14__13_45_00.wav,24,0.08078837748249999,0.07166271980943574
0,cbn_2017_05_14__13_45_00.wav,25,0.2068218144888,0.07273084083378308
0,cbn_2017_05_14__13_45_00.wav,26,-0.0022774190429999982,0.06697845113292493
0,cbn_2017_05_14__13_45_00.wav,27,0.141726616126,0.0838391781666271
0,cbn_2017_05_14__13_45_00.wav,28,0.06064772664454,0.06702392510142197
0,cbn_2017_05_14__13_45_00.wav,29,0.233606646100022,0.10379811897821838
0,cbn_2017_05_14__13_45_00.wav,30,-0.024727157443999996,0.13052531661445338
0,cbn_2017_05_14__13_45_00.wav,31,0.0737500837783,0.09680927421436011
0,cbn_2017_05_14__13_45_00.wav,32,0.2887928783273,0.10492057097909632
0,cbn_2017_05_14__13_45_00.wav,33,0.0703086050178,0.14246551317572917
0,cbn_2017_05_14__13_45_00.wav,34,-0.0922107929832,0.06535760671437367
0,cbn_2017_05_14__13_45_00.wav,35,0.23055735670743,0.08813159123605845
0,cbn_2017_05_14__13_45_00.wav,36,0.0643578396153,0.050289197312623296
0,cbn_2017_05_14__13_45_00.wav,37,0.0769321398064,0.05381645549341136
0,cbn_2017_05_14__13_45_00.wav,38,-0.040003404909,0.058738880159162815
0,cbn_2017_05_14__13_45_00.wav,39,-0.0578248708051,0.05925749983674769
0,cbn_2017_05_14__13_55_00.wav,0,-0.202553887678,0.09160398351253075
0,cbn_2017_05_14__13_55_00.wav,1,-0.4869637881123,0.07181317037460588
0,cbn_2017_05_14__13_55_00.wav,2,-0.38082928855169,0.08378177468120415
0,cbn_2017_05_14__13_55_00.wav,3,-0.353223487238,0.158607864866806
0,cbn_2017_05_14__13_55_00.wav,4,-0.1173830085512,0.11774045729601595
0,cbn_2017_05_14__13_55_00.wav,5,-0.2370744010902,0.2178572528715332
0,cbn_2017_05_14__13_55_00.wav,6,-0.3689022116929,0.1447807479770891
0,cbn_2017_05_14__13_55_00.wav,7,-0.2087519065351,0.0724508422832711
0,cbn_2017_05_14__13_55_00.wav,8,-0.4012061073135,0.11692092492759393
0,cbn_2017_05_14__13_55_00.wav,9,-0.123498403594,0.15003073027162123
0,cbn_2017_05_14__13_55_00.wav,10,-0.461655556076,0.11970355083735544
0,cbn_2017_05_14__13_55_00.wav,11,-0.3329611939646,0.10849143722193488
0,cbn_2017_05_14__13_55_00.wav,12,-0.0851375212667,0.07896803502870901
0,cbn_2017_05_14__13_55_00.wav,13,-0.4739818502177,0.09068721327653083
0,cbn_2017_05_14__13_55_00.wav,14,-0.2774843383491,0.11001085455334295
0,cbn_2017_05_14__13_55_00.wav,15,-0.465040200905,0.08055955139312186
0,cbn_2017_05_14__13_55_00.wav,16,-0.0988499058907,0.045008430360618225
0,cbn_2017_05_14__13_55_00.wav,17,-0.2094625792936,0.19048433404448722
0,cbn_2017_05_14__13_55_00.wav,18,-0.495233821114,0.07782884033824444
0,cbn_2017_05_14__13_55_00.wav,19,-0.486151499477,0.07364668778203816
0,cbn_2017_05_14__13_55_00.wav,20,-0.2857884085387,0.11059321811466422
0,cbn_2017_05_14__13_55_00.wav,21,-0.494423627182,0.08795305500382929
0,cbn_2017_05_14__13_55_00.wav,22,-0.5458460996662,0.08005262514896963
0,cbn_2017_05_14__13_55_00.wav,23,-0.444352407929,0.07949758365543964
0,cbn_2017_05_14__13_55_00.wav,24,-0.4832737734615,0.11022406088864596
0,cbn_2017_05_14__13_55_00.wav,25,-0.526247739045,0.047332485323660536
0,cbn_2017_05_14__13_55_00.wav,26,-0.4068481027494,0.1688897082701501
0,cbn_2017_05_14__13_55_00.wav,27,-0.13080182671635,0.05591975082503963
0,cbn_2017_05_14__13_55_00.wav,28,-0.34872482992484,0.12626758905663066
0,cbn_2017_05_14__13_55_00.wav,29,-0.2346503353503,0.1483611380505178
0,cbn_2017_05_14__13_55_00.wav,30,-0.3853291614492,0.11332868272044347
0,cbn_2017_05_14__13_55_00.wav,31,-0.470589425459,0.12862389260109586
0,cbn_2017_05_14__13_55_00.wav,32,-0.23188614007379998,0.09429743656461492
0,cbn_2017_05_14__13_55_00.wav,33,-0.173242237248,0.08184483334861364
0,cbn_2017_05_14__13_55_00.wav,34,-0.4191582065602,0.1380993585951387
0,cbn_2017_05_14__13_55_00.wav,35,-0.356046482124,0.12463269872451253
0,cbn_2017_05_14__13_55_00.wav,36,-0.1764574932852,0.12587031164773024
0,cbn_2017_05_14__13_55_00.wav,37,0.024002896817,0.10582212894000893
0,cbn_2017_05_14__13_55_00.wav,38,-0.3984576897169,0.14662230506120405
0,cbn_2017_05_14__13_55_00.wav,39,-0.1824430388944,0.08300963262859523
0,cbn_2017_05_14__14_00_00.wav,0,-0.165203803743,0.22071569418756498
0,cbn_2017_05_14__14_00_00.wav,1,0.009400491454599999,0.11785985190219044
0,cbn_2017_05_14__14_00_00.wav,2,0.1768221951912,0.08442368478890934
0,cbn_2017_05_14__14_00_00.wav,3,0.15482254829685,0.053674530325581934
0,cbn_2017_05_14__14_00_00.wav,4,-0.0190375507742,0.06794547322287262
0,cbn_2017_05_14__14_00_00.wav,5,-0.1727206646936,0.16535283971395814
0,cbn_2017_05_14__14_00_00.wav,6,0.0469987458703,0.051668776298386315
0,cbn_2017_05_14__14_00_00.wav,7,0.06819729742959,0.0600371180958373
0,cbn_2017_05_14__14_00_00.wav,8,0.0976244760074,0.10442934143162298
0,cbn_2017_05_14__14_00_00.wav,9,0.0909879908762,0.11160730931831798
0,cbn_2017_05_14__14_00_00.wav,10,0.3270090850702,0.13961647461381982
0,cbn_2017_05_14__14_00_00.wav,11,0.262379832715,0.07056173533136514
0,cbn_2017_05_14__14_00_00.wav,12,0.1613456926899,0.06728747871540318
0,cbn_2017_05_14__14_00_00.wav,13,0.0856082730118,0.05476246322207415
0,cbn_2017_05_14__14_00_00.wav,14,0.17002621211014,0.0972719406906599
0,cbn_2017_05_14__14_00_00.wav,15,-0.047929091517000005,0.17451185236668373
0,cbn_2017_05_14__14_00_00.wav,16,-0.4970310198476,0.4399138029347314
0,cbn_2017_05_14__14_00_00.wav,17,0.20585164552892,0.06004293510559587
0,cbn_2017_05_14__14_00_00.wav,18,-8.909859929999932e-05,0.10393949557556005
0,cbn_2017_05_14__14_00_00.wav,19,-0.1371786073464,0.11800866945213939
0,cbn_2017_05_14__14_00_00.wav,20,-0.10999700038099999,0.10189147496562911
0,cbn_2017_05_14__14_00_00.wav,21,0.26836506421399997,0.09845160112809481
0,cbn_2017_05_14__14_00_00.wav,22,-0.023846036760999993,0.20523467861746977
0,cbn_2017_05_14__14_00_00.wav,23,0.286039964409,0.14963374657579176
0,cbn_2017_05_14__14_00_00.wav,24,-0.04360680999863,0.08009821522338945
0,cbn_2017_05_14__14_00_00.wav,25,-0.023636490379942,0.0959085383836752
0,cbn_2017_05_14__14_00_00.wav,26,0.2488176594233,0.10673754459692072
0,cbn_2017_05_14__14_00_00.wav,27,0.03835885257701999,0.11123731585757167
0,cbn_2017_05_14__14_00_00.wav,28,0.0462788956668,0.09285671248345964
0,cbn_2017_05_14__14_00_00.wav,29,0.049480304384129994,0.12288449589465356
0,cbn_2017_05_14__14_00_00.wav,30,0.137422943514947,0.07069450781252305
0,cbn_2017_05_14__14_00_00.wav,31,0.1348241363107,0.06891465863803704
0,cbn_2017_05_14__14_00_00.wav,32,0.1099783483417,0.0970044201612372
0,cbn_2017_05_14__14_00_00.wav,33,0.1391182567024,0.14073428188017298
0,cbn_2017_05_14__14_00_00.wav,34,0.030150380614,0.09770654039750797
0,cbn_2017_05_14__14_00_00.wav,35,-0.179782579481,0.17816575668589213
0,cbn_2017_05_14__14_00_00.wav,36,-0.037825728723,0.2365853667682578
0,cbn_2017_05_14__14_00_00.wav,37,-0.12490913157639999,0.12429019353132133
0,cbn_2017_05_14__14_00_00.wav,38,-0.569971175887,0.10021800784517935
0,cbn_2017_05_14__14_00_00.wav,39,-0.485063528248,0.14057407681254463
0,cbn_2017_05_14__14_05_00.wav,0,-0.427583827032,0.11596973034775532
0,cbn_2017_05_14__14_05_00.wav,1,-0.47253697418,0.10630125517196747
0,cbn_2017_05_14__14_05_00.wav,2,-0.370370773948,0.10235193194276526
0,cbn_2017_05_14__14_05_00.wav,3,-0.307345499409,0.05720535250122507
0,cbn_2017_05_14__14_05_00.wav,4,-0.4412308856606,0.11641072045494158
0,cbn_2017_05_14__14_05_00.wav,5,-0.388444945409,0.1029317781501242
0,cbn_2017_05_14__14_05_00.wav,6,-0.430990691015,0.0746982686760921
0,cbn_2017_05_14__14_05_00.wav,7,-0.545630221564,0.07651352630350672
0,cbn_2017_05_14__14_05_00.wav,8,-0.4215650269,0.08532506598798277
0,cbn_2017_05_14__14_05_00.wav,9,-0.4027750688004,0.08509190565859806
0,cbn_2017_05_14__14_05_00.wav,10,-0.5218404241551,0.06941826329353816
0,cbn_2017_05_14__14_05_00.wav,11,-0.440427339289,0.07212313370357476
0,cbn_2017_05_14__14_05_00.wav,12,-0.212937316644031,0.08560277082963351
0,cbn_2017_05_14__14_05_00.wav,13,-0.4893661243951,0.0694711605262633
0,cbn_2017_05_14__14_05_00.wav,14,-0.271893450685,0.06823917675098054
0,cbn_2017_05_14__14_05_00.wav,15,-0.316635146321,0.07433691071908492
0,cbn_2017_05_14__14_05_00.wav,16,-0.43649219063463,0.09492429276119829
0,cbn_2017_05_14__14_05_00.wav,17,-0.128820760733,0.10811741332602313
0,cbn_2017_05_14__14_05_00.wav,18,-0.53849519024,0.07959511635042363
0,cbn_2017_05_14__14_05_00.wav,19,-0.6185036398,0.05016154688498867
0,cbn_2017_05_14__14_05_00.wav,20,-0.5463323522519999,0.07582421825316292
0,cbn_2017_05_14__14_05_00.wav,21,-0.4232829870632,0.08484736242946574
0,cbn_2017_05_14__14_05_00.wav,22,-0.445610816496,0.060646317610246005
0,cbn_2017_05_14__14_05_00.wav,23,-0.5552535526818,0.10016619897365828
0,cbn_2017_05_14__14_05_00.wav,24,-0.4609925095221,0.09982412838810303
0,cbn_2017_05_14__14_05_00.wav,25,-0.558235227326,0.08827923944429417
0,cbn_2017_05_14__14_05_00.wav,26,-0.546774393121,0.06448961068356532
0,cbn_2017_05_14__14_05_00.wav,27,-0.33434847356895,0.1324250557627793
0,cbn_2017_05_14__14_05_00.wav,28,-0.392448737359,0.09069332096460352
0,cbn_2017_05_14__14_05_00.wav,29,-0.4333743379782,0.054663072523278976
0,cbn_2017_05_14__14_05_00.wav,30,-0.499314881558,0.0607891390005772
0,cbn_2017_05_14__14_05_00.wav,31,-0.484794970598,0.09978927275578886
0,cbn_2017_05_14__14_05_00.wav,32,-0.484264935824,0.08916365018225728
0,cbn_2017_05_14__14_05_00.wav,33,-0.530675675442,0.0575330108973661
0,cbn_2017_05_14__14_05_00.wav,34,-0.62844996847,0.06247896947433863
0,cbn_2017_05_14__14_05_00.wav,35,-0.2643177107192,0.128377618184209
0,cbn_2017_05_14__14_05_00.wav,36,-0.40953126135103,0.09415625185421296
0,cbn_2017_05_14__14_05_00.wav,37,-0.28963544020933,0.06671460181507237
0,cbn_2017_05_14__14_05_00.wav,38,-0.448528787405,0.09210811205516797
0,cbn_2017_05_14__14_05_00.wav,39,-0.4336578406296,0.1071745092776111
0,cbn_2017_05_14__14_10_00.wav,0,0.4194718883587,0.3107233796455024
0,cbn_2017_05_14__14_10_00.wav,1,0.12498357133600001,0.1399427665877902
0,cbn_2017_05_14__14_10_00.wav,2,-0.0863256676873,0.12862495227175882
0,cbn_2017_05_14__14_10_00.wav,3,0.0134182902936,0.15216406122614926
0,cbn_2017_05_14__14_10_00.wav,4,0.157563129733,0.11806029420820996
0,cbn_2017_05_14__14_10_00.wav,5,0.16420052577489,0.1212662123708774
0,cbn_2017_05_14__14_10_00.wav,6,0.0774406016655,0.10973200278832035
0,cbn_2017_05_14__14_10_00.wav,7,0.12671040760448,0.09548476511354273
0,cbn_2017_05_14__14_10_00.wav,8,0.06664773638533,0.0823400662809772
0,cbn_2017_05_14__14_10_00.wav,9,0.14130494553427,0.27845098290193776
0,cbn_2017_05_14__14_10_00.wav,10,0.082502711656,0.09543401959386925
0,cbn_2017_05_14__14_10_00.wav,11,0.1929694983723,0.1521520296667234
0,cbn_2017_05_14__14_10_00.wav,12,0.072070576054,0.06653005357845962
0,cbn_2017_05_14__14_10_00.wav,13,-0.0663654895319,0.11815279274631552
0,cbn_2017_05_14__14_10_00.wav,14,0.3700582814187,0.1414569506058857
0,cbn_2017_05_14__14_10_00.wav,15,0.1300586307913,0.06311143884354901
0,cbn_2017_05_14__14_10_00.wav,16,-0.0561094405844,0.17268951528119894
0,cbn_2017_05_14__14_10_00.wav,17,-0.1326654148938,0.12277841164736174
0,cbn_2017_05_14__14_10_00.wav,18,0.0532570216269,0.12438368418361594
0,cbn_2017_05_14__14_10_00.wav,19,0.286635910324,0.2495061733862694
0,cbn_2017_05_14__14_10_00.wav,20,0.1585766080063,0.10383005293109772
0,cbn_2017_05_14__14_10_00.wav,21,0.0732272317908,0.09596167334417753
0,cbn_2017_05_14__14_10_00.wav,22,0.1085031403298,0.15445281303034297
0,cbn_2017_05_14__14_10_00.wav,23,-0.3726452944601,0.32925452124446786
0,cbn_2017_05_14__14_10_00.wav,24,0.1187448888492,0.16409380433130952
0,cbn_2017_05_14__14_10_00.wav,25,0.2457583088881,0.06665065396981391
0,cbn_2017_05_14__14_10_00.wav,26,0.131386488449,0.05488041148141831
0,cbn_2017_05_14__14_10_00.wav,27,-0.115965725352,0.14170206242721936
0,cbn_2017_05_14__14_10_00.wav,28,-0.0423349447887,0.07873454139849588
0,cbn_2017_05_14__14_10_00.wav,29,0.09809205159979,0.062424018565686086
0,cbn_2017_05_14__14_10_00.wav,30,0.021883673217099997,0.036361636754544756
0,cbn_2017_05_14__14_10_00.wav,31,0.1521731881691,0.09572407297503094
0,cbn_2017_05_14__14_10_00.wav,32,0.1370086451391,0.1557074650963348
0,cbn_2017_05_14__14_10_00.wav,33,-0.0138432518326,0.10799555364470165
0,cbn_2017_05_14__14_10_00.wav,34,0.10579589509604,0.07137955743856686
